id,Country,2009,2010,2011,2012
0,World Total,-0.169326372,0.126117344,0.222458425,0.02715789
4,Afghanistan,0,0,0,0
8,Albania,0,0,0,-0.300902741
12,Algeria,0,0,179.103284,0
20,Andorra,0,0,0,-0.989817975
24,Angola,0,0,0,0
28,Antigua and Barbuda,0,-0.812917595,2.408670931,0
31,Azerbaijan,0,10.35902118,2.287965017,0.436000743
32,Argentina,-0.033760057,-0.033018624,0.599571545,0.123576621
36,Australia,-0.131998475,-0.110016012,0.013182255,0.109301215
40,Austria,-0.321006708,0.240978413,-0.413957338,-0.161877253
44,Bahamas,-0.486713304,1.856770187,-0.870729496,-0.956195863
48,Bahrain,-0.092452824,0.321325114,10.90406927,-0.738308157
50,Bangladesh,0.62331514,0.433898449,0.505132458,-0.07308651
51,Armenia,-0.169968596,0,0,3.176918768
52,Barbados,18.7977354,0.819449378,0,0
56,Belgium,-0.10491223,0.290803193,0.123023803,0.080541889
60,Bermuda,-0.549776786,4.949429846,0,0
64,Bhutan,0,0,0,0
68,Bolivia,0.895660073,0.034880581,-0.310787789,-0.089735118
70,Bosnia and Herzegovina,-0.762183683,-0.963186958,41.56785714,-0.076991918
72,Botswana,0,0,0,0
76,Brazil,-0.106421672,-0.156019441,0.244100458,0.393951944
84,Belize,0,3.088327,-0.924160458,-0.846989588
86,British Indian Ocean Territories,0,0,0,0
90,Solomon Islands,0,0,0,0
92,British Virgin Islands,0,-0.054734848,0,0
96,Brunei,0,0,0,0
100,Bulgaria,0.521382859,6.021843594,0.525924673,2.353850717
104,Burma,0,0,0,0
108,Burundi,0,0,0,0
112,Belarus,0.065219056,-0.389987417,2.043789598,-0.660764249
116,Cambodia,-0.910854764,2.15494796,0.858126666,1.013268248
120,Cameroon,0.676894763,-0.372031768,-0.904067366,31.15689522
124,Canada,-0.236028278,0.018842184,0.47248387,-0.130883753
132,Cape Verde,0,0,0,0
136,Cayman Islands,0,0,0.188591924,-0.28419157
140,Central African Republic,-0.991591041,0,0,0
144,Sri Lanka,-0.30389282,0.522710502,-0.230565568,0.356196969
148,Chad,0,0,0,0
152,Chile,0.383037294,0.817731438,0.55250929,0.230461355
156,China,-0.206312469,0.186980099,0.121800047,0.172297764
158,Taiwan,-0.296701617,0.268381638,0.11634453,0.068678058
162,Christmas Island,0,0,0,0
166,Cocos (Keeling) Islands,0,0,0,0
170,Colombia,-0.492903287,0.658544984,0.145889833,0.164076784
174,Comoros,0,0,0,0
175,Mayotte,0,0,0,0
178,Congo (Brazzaville),1.170076336,0,0,0
180,Congo (Kinshasa),0,0,0,0
184,Cook Islands,0,0,0,0
188,Costa Rica,-0.126208186,-0.056421003,0.084753066,0.125196418
191,Croatia,-0.121672221,1.079941309,-0.349296046,-0.217997627
192,Cuba,0,0,0,0
196,Cyprus,0,-0.806915161,0,0
203,Czech Republic,-0.438873698,1.352673023,0.743553535,-0.269494948
204,Benin,0,0,0,0
208,Denmark,-0.238364698,-0.25377527,0.675905967,0.060278309
212,Dominica,0,0,0,0
214,Dominican Republic,-0.158916353,0.087572418,0.039973284,0.360711681
218,Ecuador,-0.529555363,0.356561617,-0.526571574,1.326265942
222,El Salvador,-0.510811489,0.055195967,1.376340395,5.788250007
226,Equatorial Guinea,0,0,0,0
231,Ethiopia,46.77355544,6.740718948,0.306467302,0.674639586
232,Eritrea,0,0,0,0
233,Estonia,0.293109071,1.70274205,1.024034621,-0.311510478
234,Faroe Islands,0,0,0,0
238,Falkland Islands (Islas Malvinas),0,0,0,0
242,Fiji,-0.067254114,0,0,0
246,Finland,-0.07010882,0.076483493,0.432218668,0.43717518
250,France,-0.272319732,0.417390246,0.1106865,0.119286485
254,French Guiana,0,0,0,0
258,French Polynesia,-0.299666717,0.028568814,-0.563243319,-0.707984959
260,French Southern and Antarctic Lands,0,0,0,0
262,Djibouti,0,0,0,0
266,Gabon,0,0,0,0
268,Georgia,15,1.10075129,-0.993816221,4.097755719
270,Gambia,0,0,0,0
276,Germany,-0.071596898,-0.10900043,0.221151631,-0.013298622
288,Ghana,-0.688943004,-0.466026588,23.70082988,-0.333758896
292,Gibraltar,0,0,0,0
296,Kiribati,0,0,0,0
300,Greece,-0.294591187,-0.575637226,0.9632336,-0.156675258
304,Greenland,0,0,0,0
308,Grenada,0,0,0,0
312,Guadeloupe,-0.582146498,-0.981668642,0,0
320,Guatemala,-0.174250931,-0.199084615,-0.477059982,1.131401934
324,Guinea,-0.971332871,0,0,-0.622795809
328,Guyana,0,0,0,0
332,Haiti,-0.854972376,46.93650794,26.15754967,4.377497994
334,Heard and McDonald Islands,0,0,0,0
336,Vatican City,0,0,0,0
340,Honduras,-0.152096091,3.326759811,1.256881769,-0.422443728
344,Hong Kong,-0.453891625,-0.03250091,0.155176678,-0.082392184
348,Hungary,-0.183145364,-0.054997762,0.967554872,-0.460740942
352,Iceland,-0.988629535,0.296729892,0.725812752,38.26151254
356,India,0.164236632,0.146175168,-0.102600745,0.209687947
360,Indonesia,-0.3293054,0.393003759,0.561435815,-0.337009601
364,Iran,-0.681997627,-0.132355762,0,0
368,Iraq,1.21822682,0,0,0
372,Ireland,0.587873199,0.497086088,0.538195949,-0.467065268
376,Israel,0.1772681,0.392990092,0.255857087,0.249001825
380,Italy,-0.391004232,0.075366715,0.24299527,0.029935521
384,Cote d'Ivoire,0,0,-0.14025,4.760977028
388,Jamaica,1.743655848,0.973733012,0.033739225,-0.502797269
392,Japan,-0.317156449,0.043947222,0.164140496,0.08397262
398,Kazakhstan,0,0,7.394401451,1.298906992
400,Jordan,-0.576605,1.250697072,-0.428185076,0.980370632
404,Kenya,-0.56404035,0.803672378,-0.331089946,-0.367331372
408,"Korea, North",0,0,0,0
410,"Korea, South",0.02793302,-0.17039379,0.587292956,-0.35131726
414,Kuwait,-0.917603728,-0.957151429,-0.242270676,-0.39514828
417,Kyrgyzstan,0.171759487,-0.667087277,109.0713834,0
418,Laos,-0.855951205,13.480669,0.420551608,-0.513695557
422,Lebanon,0.871721057,0,0,0
426,Lesotho,-0.010011811,0.024068717,-0.748497558,-0.98903331
428,Latvia,0.705431224,-0.696244381,36.19294017,-0.938724003
430,Liberia,23.99051233,-0.507289294,0,0
434,Libya,0,0,0,0
438,Liechtenstein,0,0,-0.352431127,17.47338983
440,Lithuania,-0.301095307,1.245081714,-0.766263161,0.793921738
442,Luxembourg,-0.964120364,0.228683608,0.670598381,5.215913784
446,Macau,-0.788742674,-0.563686249,1.031198875,-0.492806174
450,Madagascar,-0.475986869,0.375866013,0.513701909,0.140538527
454,Malawi,-0.381149671,0.544776304,-0.330156243,0
458,Malaysia,-0.103078926,0.111925574,-0.083953871,-0.127864961
462,Maldives,0,0,0,0
466,Mali,0.162597225,-0.973288242,-0.327522936,0
470,Malta,0.070365725,-0.215062249,-0.205649182,-0.050533129
474,Martinique,0,0,0,0
478,Mauritania,0,0.268068834,3.683353438,-0.54893754
480,Mauritius,0,0,0,0
484,Mexico,-0.05261733,0.283235339,-0.01486537,0.048840087
492,Monaco,0,-0.485141903,32.93320363,-0.684414716
496,Mongolia,0.648157625,-0.84660767,0.551619433,0
498,Moldova,0,0,0,0
499,Montenegro,0,0,0,1.418233974
500,Montserrat,0,0,0,0
504,Morocco,0.576103429,0.014550839,141.487784,-0.908613184
508,Mozambique,0,0,0,0
512,Oman,0,11.99570248,-0.737243081,27.74730142
516,Namibia,0,96.91666667,0,0
520,Nauru,0,0,0,0
524,Nepal,1.655326699,0.468347811,0.757943888,-0.240574001
528,Netherlands,-0.082822488,0.138366998,-0.0705226,-0.112586637
528,Netherlands Antilles,0.118582504,-0.153934232,-0.834368026,0
531,Curacao,0,0,0,-0.767744834
533,Aruba,0,0,0,0
534,Sint Maarten,0,0,0,0
540,New Caledonia,0,0,-0.896926537,0.590909091
548,Vanuatu,0,0,0,0
554,New Zealand,0.007737234,-0.010199511,0.096956175,-0.070556406
558,Nicaragua,-0.21317686,-0.115196616,3.409109114,-0.134767867
562,Niger,0,-0.927246157,5.106280193,0.321785476
566,Nigeria,-0.208621,2.254893036,0.329114809,-0.849930735
570,Niue,0,0,0,0
574,Norfolk Island,0,0,0,0
578,Norway,-0.009133338,-0.362230165,0.108093664,0.152536411
583,Micronesia,0,0,0,0
584,Marshall Islands,0,0,0,0
585,Palau,0,0,0,0
586,Pakistan,-0.080408512,0.217443819,0.286867454,-0.147410002
591,Panama,-0.229910235,10.34855921,1.006814768,-0.855335916
598,Papua New Guinea,0,0,-0.211345141,-0.757207891
600,Paraguay,3.764282172,-0.860084469,-0.59674262,0.262135922
604,Peru,-0.650812615,-0.1066907,0.633009594,-0.036044332
608,Philippines,-0.101244949,0.315286941,-0.018416067,0.04732433
612,Pitcairn Islands,0,0,0,0
616,Poland,-0.307114389,0.262198883,0.295546293,0.207635529
620,Portugal,3.708743235,-0.875105186,0.406165725,0.327917016
624,Guinea-Bissau,0,0,0,0
626,Timor-Leste,0,0,0,0
634,Qatar,-0.764481288,34.79910696,-0.98227501,5.631038418
638,Reunion,0,0,0,0
642,Romania,0.339734833,0.070327158,0.650530122,1.535658784
643,Russia,-0.171132214,-0.160234577,-0.358180192,0.039886676
646,Rwanda,0.064441887,0,0,0
654,St Helena,0,0,0,0
659,St Kitts and Nevis,0,-0.665047939,-0.006319703,0.109614665
660,Anguilla,0,0,0,0
662,St Lucia,0,0,0,0
666,St Pierre and Miquelon,0,0,0,0
670,St Vincent and the Grenadines,0,0,0,0
674,San Marino,0,0,0,0
678,Sao Tome and Principe,0,0,0,0
682,Saudi Arabia,-0.984564317,0.829415946,-0.116311854,12.65661471
686,Senegal,0,0,0,0
688,Serbia,4.248763142,-0.579693069,22.06293363,-0.547852379
690,Seychelles,0,0,0,0
694,Sierra Leone,-0.92334576,239.5045593,-0.954389202,55.49431976
702,Singapore,-0.06443402,0.020169868,1.475004934,0.107230049
703,Slovakia,-0.532200188,0.120688499,0.791400268,-0.148779002
704,Vietnam,0.26077095,0.27759071,0.095930214,0.201416901
705,Slovenia,-0.440351359,1.424005891,-0.115462327,-0.276531861
706,Somalia,0,0,0,0
710,South Africa,-0.44519078,0.502409687,0.532908733,0.167752825
716,Zimbabwe,0,0,3.524336283,0
724,Spain,-0.311442771,-0.378919624,0.554025319,0.389653843
728,South Sudan,0,0,0,0
729,Sudan,0,0,0,0
740,Suriname,0,0,0,0
744,"Svalbard, Jan Mayen Island",0,0,0,0
748,Swaziland,8.229442208,0,0,0
752,Sweden,-0.394241986,0.505001637,0.274015698,-0.188580502
756,Switzerland,0.110780646,-0.213683483,0.748710474,0.008622743
760,Syria,0.455515914,21.78124759,-0.922967242,0.044663184
762,Tajikistan,0,0,0,0
764,Thailand,-0.297184265,0.303865288,0.014426375,0.040503173
768,Togo,-0.50276,0,0,0
772,Tokelau,0,0,4343.136364,-0.175797615
776,Tonga,0,0,0,0
780,Trinidad and Tobago,-0.671647014,-0.868628589,1.514266532,-0.815220294
784,United Arab Emirates,-0.799669612,-0.426772959,160.2289793,0.063998235
788,Tunisia,-0.255829338,-0.548050041,2.335642407,-0.856996351
792,Turkey,-0.174334005,0.184883415,0.033061707,0.440447515
795,Turkmenistan,0,0,0,0
796,Turks and Caicos Islands,0,0,0,0
798,Tuvalu,0,0,0,0
800,Uganda,1.365963125,-0.325529351,0.568197453,-0.430758828
804,Ukraine,-0.878041917,0.01119251,-0.103109805,-0.056305821
807,Macedonia,0,0,0,-0.482142857
818,Egypt,-0.416320707,-0.22570291,2.205226266,1.581715983
826,United Kingdom,-0.213008776,-0.024486445,-0.151746642,0.028363662
834,Tanzania,5.131161869,-0.520855706,-0.496181843,-0.078776426
854,Burkina Faso,0,0,0,0
858,Uruguay,-0.354593329,40.45831471,0.373820696,0.86562246
860,Uzbekistan,0,0,0,0
862,Venezuela,-0.591407066,-0.946234806,235.474088,-0.824684586
876,Wallis and Futuna,0,0,0,0
882,Samoa,0,0,-0.995438666,42.16666667
887,Yemen,0,11.18,0,0
894,Zambia,3.076175569,0,0,0
