id,Country,2008,2009,2010,2011,2012
226,Equatorial Guinea,0,0,3130,0,0
231,Ethiopia,54488,9000,64280,53858,0
232,Eritrea,0,3231,0,0,0
233,Estonia,62159,187455,259417,11716889,241514
234,Faroe Islands,0,0,0,0,0
238,Falkland Islands (Islas Malvinas),0,0,0,0,0
242,Fiji,402248,42551,31309,26326,4172
246,Finland,26325432,18316557,21776499,42062541,53725330
250,France,300874517,166158500,119089491,208262149,184378781
254,French Guiana,0,0,0,0,0
258,French Polynesia,84056,10397,8352,80629,191806
260,French Southern and Antarctic Lands,0,0,0,0,0
262,Djibouti,39169,0,0,0,0
266,Gabon,2440,24024,56749,0,3000
268,Georgia,109497,2499,6396,33556,0
270,Gambia,0,0,0,0,0
276,Germany,556098039,575523419,649530434,759455692,774487478
288,Ghana,0,11113,29851,8399,0
292,Gibraltar,0,0,0,0,0
296,Kiribati,0,0,0,0,0
300,Greece,16732428,17152709,10951296,9593469,5817119
304,Greenland,500,0,3388,0,0
308,Grenada,0,0,0,0,0
312,Guadeloupe,0,0,116270,34000,0
320,Guatemala,6944378,437685,913637,6478865,6584123
324,Guinea,0,0,17036,0,0
328,Guyana,0,2800,0,0,0
332,Haiti,283736,0,27114,0,496
334,Heard and McDonald Islands,0,0,0,0,0
336,Vatican City,0,0,0,0,0
340,Honduras,23875766,23410879,31151307,26928378,28217906
344,Hong Kong,20302210,7943492,6465649,15806702,21378256
348,Hungary,4936687,7216631,6861618,13327820,8515629
352,Iceland,11991566,12435403,19221546,13842731,7666632
356,India,68265008,58040901,63276459,73054471,89865091
360,Indonesia,155158391,105969307,125692884,125758151,114496280
364,Iran,16780,7919,0,0,0
368,Iraq,84287,182588,79941,22366,0
372,Ireland,4502904,1585548,2304716,8217450,8876724
376,Israel,37857826,47292090,60514603,75204406,75635670
380,Italy,193058028,136319168,138860182,121854201,114310766
384,Cote d'Ivoire,9381,134278,45942,0,938918
388,Jamaica,9916643,9356262,31953,18159190,10854237
392,Japan,206922613,155374433,185388963,280922844,249310833
398,Kazakhstan,99938,9533843,282024,484206,238951
400,Jordan,1845907,3302290,4982989,1237238,1080427
404,Kenya,1011471,221282,185394,1085575,368299
408,"Korea, North",0,0,0,0,0
410,"Korea, South",160309275,83671463,131729847,186094133,199021241
414,Kuwait,134285,0,0,8597,8400
417,Kyrgyzstan,8400,0,21752,12823,1220479
418,Laos,830583,270952,135337,73786,23801
422,Lebanon,147030,12881,89248,70363,11372
426,Lesotho,681564,1696989,3032576,2677914,1910000
428,Latvia,1532411,988420,1035621,2181872,746990
430,Liberia,0,7500,0,0,6187
434,Libya,4085,106531,358425,10915,5562
438,Liechtenstein,0,0,20530,20805,2017
440,Lithuania,818240,386002,601073,2936320,1461818
442,Luxembourg,740515,694206,10222700,9573179,16088780
446,Macau,5084102,1032785,764412,3976517,1034639
450,Madagascar,0,1211277,515508,760667,13432
454,Malawi,0,0,0,0,0
458,Malaysia,58885046,62487498,95691455,106529457,111413395
462,Maldives,0,2325,0,8398,8774
466,Mali,3143,2325,2064,0,0
470,Malta,79034,97395,52872,448274,507930
474,Martinique,8124,0,0,0,0
478,Mauritania,0,0,0,0,0
480,Mauritius,649912,345124,663021,695901,819572
484,Mexico,508194626,345018509,754369530,758570467,1007792049
492,Monaco,7082,44017,0,0,0
496,Mongolia,1429,0,21254,34511,68274
498,Moldova,3919,179714,2907,415,2712
499,Montenegro,0,4576,0,2100,2553
500,Montserrat,3000,0,0,0,0
504,Morocco,1480381,1861523,6214903,2200327,2269448
508,Mozambique,0,0,47646,78000,44000
512,Oman,0,486071,434312,1083903,591977
516,Namibia,3965,0,1160455,112605,0
520,Nauru,0,0,0,4256,0
524,Nepal,669719,824685,1240198,752202,260930
528,Netherlands,57134003,38097972,53508223,80836044,75700899
528,Netherlands Antilles,73416,18843,3756,3300,0
531,Curacao,0,0,0,5300,37917
533,Aruba,0,14507,0,0,7000000
534,Sint Maarten,0,0,0,2158,0
540,New Caledonia,21452,19412,6315,95236,43688
548,Vanuatu,0,0,0,0,0
554,New Zealand,5624859,4301373,5654102,6207518,6924832
558,Nicaragua,1993406,1248773,1552843,2607647,2891965
562,Niger,0,0,18644,15915,4265
566,Nigeria,94507,549658,441360,309601,6048038
570,Niue,0,0,0,0,0
574,Norfolk Island,0,5005,5481,0,0
578,Norway,4707697,3546096,10652883,9011228,5346107
583,Micronesia,0,0,0,0,0
584,Marshall Islands,0,0,0,0,0
585,Palau,0,0,0,0,0
586,Pakistan,8876060,23057010,23019764,34684854,26280474
591,Panama,645991,398303,769183,587589,617304
598,Papua New Guinea,0,11760,177074,564441,302024
600,Paraguay,0,2581,34953,49460,840367
604,Peru,14144935,9935308,9390695,12566894,11262256
608,Philippines,18642790,13451504,20114751,28937803,29788749
612,Pitcairn Islands,0,0,0,0,0
616,Poland,16850862,12306097,10303541,17327315,45684717
620,Portugal,4130853,6284561,5261422,26320732,10750377
624,Guinea-Bissau,0,0,0,0,0
626,Timor-Leste,0,0,0,0,0
634,Qatar,201699,3498794,676241,1388573,1525802
638,Reunion,0,0,0,0,6574
642,Romania,609822,5187487,18091148,9593076,5366607
643,Russia,16711459,3967088,6249825,7000940,9905115
646,Rwanda,0,0,0,0,0
654,St Helena,0,0,0,0,0
659,St Kitts and Nevis,11090,33830,15317,2850,7579
660,Anguilla,20998,0,0,0,5000
662,St Lucia,34936,0,0,0,0
666,St Pierre and Miquelon,0,0,0,0,0
670,St Vincent and the Grenadines,24629,109000,6681,16407,0
674,San Marino,0,0,0,3500,0
678,Sao Tome and Principe,0,0,0,0,0
682,Saudi Arabia,225494,458502,1631645,3364326,2736873
686,Senegal,0,0,0,0,0
688,Serbia,54487,81128,236235,7630329,27900226
690,Seychelles,0,24500,0,72543,0
694,Sierra Leone,0,2366,0,0,40000
702,Singapore,98260254,75747601,105663399,125935558,97328575
703,Slovakia,1014301,1199003,11229253,2279871,7080830
704,Vietnam,110686632,145658614,163751148,241429927,239833900
705,Slovenia,280837,252803,30815,435341,374844
706,Somalia,0,0,0,0,0
710,South Africa,19990135,16994606,12319416,16953854,30613398
716,Zimbabwe,0,0,0,7500,0
724,Spain,34680816,31889923,35914658,51501359,73244813
728,South Sudan,0,0,0,0,0
729,Sudan,0,0,0,0,0
740,Suriname,0,3500,2725,4446,0
744,"Svalbard, Jan Mayen Island",0,0,0,0,0
748,Swaziland,0,29465,0,0,4700
752,Sweden,40087975,32914596,40883080,68628961,80764421
756,Switzerland,31630457,27411441,29098766,28664578,34018449
760,Syria,19460,97133,62581,663,1193
762,Tajikistan,0,0,21032,0,0
764,Thailand,71986595,43108461,50798241,58328260,62816093
768,Togo,0,0,0,0,0
772,Tokelau,8059,12731100,936,16322,43918
776,Tonga,0,0,0,0,0
780,Trinidad and Tobago,17474753,86473,100996114,158350822,161066564
784,United Arab Emirates,6679049,12695397,6766949,12645099,5055735
788,Tunisia,25741,28093,0,1423358,1084557
792,Turkey,43860052,51426920,59594679,69423396,90090224
795,Turkmenistan,0,480200,2101,0,0
796,Turks and Caicos Islands,0,0,24880,0,3000
798,Tuvalu,0,0,0,0,0
800,Uganda,16853,79073,9036,15595,4685
804,Ukraine,462553,298760,108299,837024,4993634
807,Macedonia,96377,20261,9845,0,20761
818,Egypt,3223363,3777977,3568138,1936516,1534364
826,United Kingdom,831751544,479449052,451484903,433988953,493430591
834,Tanzania,20725,14938,201621,39000,73073
854,Burkina Faso,0,0,0,0,0
858,Uruguay,256804,54805,102390,448248,303169
860,Uzbekistan,0,0,12814,177948,93270
862,Venezuela,1336831,584288,316924,23257479,16514898
876,Wallis and Futuna,0,0,0,0,0
882,Samoa,0,0,0,0,0
887,Yemen,0,1283226,0,0,0
894,Zambia,12834,2814,50661,0,10991
